file,attack_type,feature_group,model,best_params,accuracy,f1_score,precision,recall
02-16-2018.csv,02-16-2018,timing_iat,RandomForest,"{""max_depth"": 20, ""n_estimators"": 100}",0.9981371573529833,0.9983794247787611,0.9969512700280019,0.9998116771259714
02-16-2018.csv,02-16-2018,timing_iat,ExtraTrees,"{""max_depth"": 20, ""n_estimators"": 200}",0.997406007508591,0.997742176475471,0.9968374901171566,0.9986485064334417
02-16-2018.csv,02-16-2018,timing_iat,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",0.9981244417035156,0.9983682996576195,0.9969786517164241,0.9997618269534344
02-16-2018.csv,02-16-2018,timing_iat,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""num_leaves"": 50}",0.9981689464766524,0.9984070884563692,0.9969733957064194,0.9998449105743293
02-16-2018.csv,02-16-2018,timing_iat,CatBoost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.1}",0.998025895420141,0.9982825994972248,0.9968738263040452,0.9996953600567184
02-16-2018.csv,02-16-2018,timing_iat,KNN,"{""n_neighbors"": 3}",0.9975999211629732,0.9979117052378859,0.9966518967060409,0.9991747026991099
02-16-2018.csv,02-16-2018,timing_iat,LinearSVC,"{""C"": 1}",0.9815432347976464,0.9838069100929304,0.9908093501940934,0.9769027533911965
02-16-2018.csv,02-16-2018,timing_iat,MLP,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",0.9796867499753634,0.9820384528895885,0.9969523853006809,0.967564154402601
02-16-2018.csv,02-16-2018,flags_and_protocol,LogisticRegression,"{""C"": 0.01}",0.9998156230827184,0.9998393974635875,0.9996788465052409,1.0
02-16-2018.csv,02-16-2018,flags_and_protocol,DecisionTree,"{""max_depth"": 10}",1.0,1.0,1.0,1.0
02-16-2018.csv,02-16-2018,flags_and_protocol,RandomForest,"{""max_depth"": null, ""n_estimators"": 100}",1.0,1.0,1.0,1.0
02-16-2018.csv,02-16-2018,flags_and_protocol,ExtraTrees,"{""max_depth"": null, ""n_estimators"": 100}",1.0,1.0,1.0,1.0
02-16-2018.csv,02-16-2018,flags_and_protocol,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",0.9999904632628992,0.9999916917069388,0.999983383551932,1.0
